GEOCODE,ID,COD_SET_ZO,COD_QDR_ZO,COD_LOG_ZO,COD_CNDM_Z,COD_LOTE_Z,SGL_SUBP_E,SGL_DSTR_E,COD_TSTD_Z,IND_VRFC_E,IND_EXCL_I,SGL_ZONA_0,COD_PRMR_0,SGL_LNDR_0,COD_TIP_LE,COD_LEGC_0,ANO_LEGC_0,IND_ADCA_C,SGL_ZONA_1,COD_PRMR_1,SGL_LNDR_1,COD_TIP__1,COD_LEGC_1,ANO_LEGC_1,SGL_ZONA_2,COD_PRMR_2,SGL_LNDR_2,COD_TIP__2,COD_LEGC_2,ANO_LEGC_2,SGL_ZONA_3,COD_PRMR_3,SGL_LNDR_3,COD_TIP__3,COD_LEGC_3,ANO_LEGC_3,SGL_ZONA_4,COD_PRMR_4,SGL_LNDR_4,COD_TIP__4,COD_LEGC_4,ANO_LEGC_4,SGL_ZONA_5,COD_PRMR_5,SGL_LNDR_5,COD_TIP__5,COD_LEGC_5,ANO_LEGC_5,COD_AREA_C,COD_AREA_L,COD_END_LO,COD_NUM_PO,COD_SIT,VALOR_MET_,VALOR_ME_1,NUM_PAV,SGL_ZON_UR,ANO_CONST,IND_EXCL_O,TXT_OBS_01,NOME_CID_E,NOME_EST_E,NOME_PAIS_,REG_LIM_AD,COD_QUAD,COD_ANO,Lat_Y_,Long_X_,COND 
"RUA EDMUNDO ORIOLI, 226, SAO PAULO, SAO PAULO,  - BRASIL","245221456071000041","245","221","456071","00","0041",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",150.00,132.00,RUA EDMUNDO ORIOLI,"226",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,600629","-46,3932918","0"
"RUA FRANCISCO PAWLIK, 152, SAO PAULO, SAO PAULO,  - BRASIL","245217456225000022","245","217","456225","00","0022",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",120.00,134.00,RUA FRANCISCO PAWLIK,"152",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,6013082","-46,3959011","0"
"RUA JOSE MARTINEZ, 135, SAO PAULO, SAO PAULO,  - BRASIL","245216456314000057","245","216","456314","00","0057",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",81.00,132.00,RUA JOSE MARTINEZ,"135",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,6014896","-46,3969515","0"
"RUA MARIO SOBRAL, 161, SAO PAULO, SAO PAULO,  - BRASIL","245217456080000044","245","217","456080","00","0044",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",100.00,136.00,RUA MARIO SOBRAL,"161",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,6013017","-46,3962012","0"
"RUA MARIO SOBRAL, 12, SAO PAULO, SAO PAULO,  - BRASIL","245216456080000001","245","216","456080","00","0001",CT,CTI,"2",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",135.00,217.00,RUA MARIO SOBRAL,"12",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,6007262","-46,3975012","0"
"RUA EMILIO ANGELINO, 62, SAO PAULO, SAO PAULO,  - BRASIL","245204456250000021","245","204","456250","00","0021",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",160.00,133.00,RUA EMILIO ANGELINO,"62",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,6002206","-46,3978894","0"
"RUA GASTAO VALENTIM ANTUNES, 20, SAO PAULO, SAO PAULO,  - BRASIL","245228456110000002","245","228","456110","00","0002",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",300.00,133.00,RUA GASTAO VALENTIM ANTUNES,"20",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,5991711","-46,3922149","0"
"RUA EDMUNDO ORIOLI, 126, SAO PAULO, SAO PAULO,  - BRASIL","245221456071000026","245","221","456071","00","0026",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",127.00,127.00,RUA EDMUNDO ORIOLI,"126",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,6011613","-46,3940969","0"
"RUA MANOEL RIOS, 39, SAO PAULO, SAO PAULO,  - BRASIL","245226456144000019","245","226","456144","00","0019",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",90.00,130.00,RUA MANOEL RIOS,"39",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,6003134","-46,3924259","0"
"RUA MARIO SOBRAL, 87, SAO PAULO, SAO PAULO,  - BRASIL","245217456080000054","245","217","456080","00","0054",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",93.00,134.00,RUA MARIO SOBRAL,"87",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,6010053","-46,3967817","0"
"RUA EDUARDO MOURA, 75, SAO PAULO, SAO PAULO,  - BRASIL","245236456098000001","245","236","456098","00","0001",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",400.00,167.00,RUA EDUARDO MOURA,"75",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,5983303","-46,3914627","0"
"RUA EMILIO ANGELINO, 53, SAO PAULO, SAO PAULO,  - BRASIL","245203456250000011","245","203","456250","00","0011",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",66.00,131.00,RUA EMILIO ANGELINO,"53",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,6003214","-46,3980967","0"
"RUA JULIO GUZZO, 80, SAO PAULO, SAO PAULO,  - BRASIL","245221456209000012","245","221","456209","00","0012",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",100.00,129.00,RUA JULIO GUZZO,"80",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,6011596","-46,3935353","0"
"RUA MARIO SOBRAL, 130, SAO PAULO, SAO PAULO,  - BRASIL","245216456080000020","245","216","456080","00","0020",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",125.00,132.00,RUA MARIO SOBRAL,"130",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,6013847","-46,3966514","0"
"RUA LOURENCO BENACCI, 53, SAO PAULO, SAO PAULO,  - BRASIL","245202456268000012","245","202","456268","00","0012",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",200.00,131.00,RUA LOURENCO BENACCI,"53",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,6005206","-46,3985673","0"
"RUA FERNANDO GANGA, 52, SAO PAULO, SAO PAULO,  - BRASIL","245215456284000001","245","215","456284","00","0001",CT,CTI,"2",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",61.00,229.00,RUA FERNANDO GANGA,"52",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,6009231","-46,398206","0"
"RUA JOSE MARTINEZ, 56, SAO PAULO, SAO PAULO,  - BRASIL","245215456314000008","245","215","456314","00","0008",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",120.00,132.00,RUA JOSE MARTINEZ,"56",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,6011451","-46,3976924","0"
"RUA FERNANDO BONDAD, 13, SAO PAULO, SAO PAULO,  - BRASIL","245231473693000007","245","231","473693","00","0007",CT,CTI,"2",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",100.00,146.00,RUA FERNANDO BONDAD,"13",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,5991147","-46,3926139","0"
"RUA MARIO SOBRAL, 122, SAO PAULO, SAO PAULO,  - BRASIL","245216456080000019","245","216","456080","00","0019",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",125.00,129.00,RUA MARIO SOBRAL,"122",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,6013237","-46,3966812","0"
"RUA JOSE FRANCO PASSOS, 50, SAO PAULO, SAO PAULO,  - BRASIL","245231473685000015","245","231","473685","00","0015",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",140.00,86.00,RUA JOSE FRANCO PASSOS,"50",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,599281","-46,3931274","0"
"RUA RAFAEL REGISTRO, 19, SAO PAULO, SAO PAULO,  - BRASIL","245230473707000008","245","230","473707","00","0008",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",100.00,132.00,RUA RAFAEL REGISTRO,"19",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,598412","-46,3926952","0"
"RUA AUGUSTO ALTRO, 44, SAO PAULO, SAO PAULO,  - BRASIL","245211456349000015","245","211","456349","00","0015",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",160.00,152.00,RUA AUGUSTO ALTRO,"44",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,6021116","-46,3977487","0"
"RUA ENRICO BURZARCCHIELLO, 19, SAO PAULO, SAO PAULO,  - BRASIL","245228456128000022","245","228","456128","00","0022",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",93.00,134.00,RUA ENRICO BURZARCCHIELLO,"19",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,599438","-46,3922251","0"
"RUA CARLOS DELOCCO, 46, SAO PAULO, SAO PAULO,  - BRASIL","245209456322000008","245","209","456322","00","0008",CT,CTI,"3",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",200.00,427.00,RUA CARLOS DELOCCO,"46",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,6016005","-46,3985178","0"
"RUA CARLOS DIAS, 34, SAO PAULO, SAO PAULO,  - BRASIL","245229456101000004","245","229","456101","00","0004",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",170.00,136.00,RUA CARLOS DIAS,"34",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,4740863","-46,6784234","0"
"RUA NENO VASCO, 56, SAO PAULO, SAO PAULO,  - BRASIL","245206473723000017","245","206","473723","00","0017",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",180.00,133.00,RUA NENO VASCO,"56",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,5998738","-46,3969234","0"
"RUA PALMIRO GRASSINI, 24, SAO PAULO, SAO PAULO,  - BRASIL","245213456365000017","245","213","456365","00","0017",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",105.00,140.00,RUA PALMIRO GRASSINI,"24",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,6025836","-46,3967968","0"
"RUA JOSE FRANCO PASSOS, 32, SAO PAULO, SAO PAULO,  - BRASIL","245231473685000011","245","231","473685","00","0011",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",125.00,131.00,RUA JOSE FRANCO PASSOS,"32",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,5993688","-46,3929177","0"
"RUA JOSE MARTINEZ, 278, SAO PAULO, SAO PAULO,  - BRASIL","245215456314000041","245","215","456314","00","0041",CT,CTI,"2",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",120.00,128.00,RUA JOSE MARTINEZ,"278",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,6023812","-46,396023","0"
"RUA JOSE FRANCO PASSOS, 48, SAO PAULO, SAO PAULO,  - BRASIL","245231473685000014","245","231","473685","00","0014",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",90.00,73.00,RUA JOSE FRANCO PASSOS,"48",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,5995064","-46,3927611","0"
"RUA MARIO SOBRAL, 133, SAO PAULO, SAO PAULO,  - BRASIL","245217456080000048","245","217","456080","00","0048",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",120.00,131.00,RUA MARIO SOBRAL,"133",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,6012834","-46,3964598","0"
"RUA JOSE MARTINEZ, 205, SAO PAULO, SAO PAULO,  - BRASIL","245216456314000046","245","216","456314","00","0046",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",130.00,133.00,RUA JOSE MARTINEZ,"205",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,6018019","-46,3964638","0"
"RUA LOURENCO BENACCI, 92, SAO PAULO, SAO PAULO,  - BRASIL","245203456268000025","245","203","456268","00","0025",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",200.00,135.00,RUA LOURENCO BENACCI,"92",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,6000873","-46,3984391","0"
"RUA FRANCISCO PAWLIK, 62, SAO PAULO, SAO PAULO,  - BRASIL","245217456225000009","245","217","456225","00","0009",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",150.00,133.00,RUA FRANCISCO PAWLIK,"62",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,6008075","-46,396567","0"
"RUA RAFAEL REGISTRO, 48, SAO PAULO, SAO PAULO,  - BRASIL","245235473707000001","245","235","473707","00","0001",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",100.00,115.00,RUA RAFAEL REGISTRO,"48",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,5986031","-46,3924721","0"
"RUA AUGUSTO ALTRO, 25, SAO PAULO, SAO PAULO,  - BRASIL","245212456349000008","245","212","456349","00","0008",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",180.00,132.00,RUA AUGUSTO ALTRO,"25",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,6021115","-46,3974298","0"
"RUA EDMUNDO ORIOLI, 121, SAO PAULO, SAO PAULO,  - BRASIL","245220456071000001","245","220","456071","00","0001",CT,CTI,"2",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",3512.00,2478.00,RUA EDMUNDO ORIOLI,"121",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,6011619","-46,3944359","0"
"RUA EDMUNDO ORIOLI, 132, SAO PAULO, SAO PAULO,  - BRASIL","245221456071000027","245","221","456071","00","0027",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",95.00,132.00,RUA EDMUNDO ORIOLI,"132",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,6011667","-46,394002","0"
"RUA CARLOS DIAS, 19, SAO PAULO, SAO PAULO,  - BRASIL","245237456101000021","245","237","456101","00","0021",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",130.00,132.00,RUA CARLOS DIAS,"19",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,4738947","-46,6782691","0"
"RUA TERESA MARIA CARINI, 25, SAO PAULO, SAO PAULO,  - BRASIL","245213456357000011","245","213","456357","00","0011",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",170.00,133.00,RUA TERESA MARIA CARINI,"25",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,6023703","-46,3970547","0"
"RUA TERESA MARIA CARINI, 70, SAO PAULO, SAO PAULO,  - BRASIL","245212456357000022","245","212","456357","00","0022",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",90.00,130.00,RUA TERESA MARIA CARINI,"70",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,6026072","-46,3974714","0"
"RUA RAFAEL REGISTRO, 39, SAO PAULO, SAO PAULO,  - BRASIL","245230473707000005","245","230","473707","00","0005",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",110.00,129.00,RUA RAFAEL REGISTRO,"39",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,5985738","-46,3927505","0"
"RUA LOURENCO BENACCI, 73, SAO PAULO, SAO PAULO,  - BRASIL","245202456268000009","245","202","456268","00","0009",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",100.00,130.00,RUA LOURENCO BENACCI,"73",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,6003122","-46,3986051","0"
"RUA FRANCISCO PAWLIK, 16, SAO PAULO, SAO PAULO,  - BRASIL","245217456225000002","245","217","456225","00","0002",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",130.00,136.00,RUA FRANCISCO PAWLIK,"16",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,6005133","-46,3969361","0"
"RUA JOSE MARTINEZ, 101, SAO PAULO, SAO PAULO,  - BRASIL","245216456314000062","245","216","456314","00","0062",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",230.00,133.00,RUA JOSE MARTINEZ,"101",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,6012983","-46,3972343","0"
"RUA NENO VASCO, 62, SAO PAULO, SAO PAULO,  - BRASIL","245206473723000018","245","206","473723","00","0018",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",150.00,134.00,RUA NENO VASCO,"62",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,5998187","-46,3969515","0"
"RUA PALMIRO GRASSINI, 98, SAO PAULO, SAO PAULO,  - BRASIL","245214456365000032","245","214","456365","00","0032",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",110.00,139.00,RUA PALMIRO GRASSINI,"98",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,6032001","-46,3972625","0"
"RUA AUGUSTO ALTRO, 37, SAO PAULO, SAO PAULO,  - BRASIL","245212456349000006","245","212","456349","00","0006",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",100.00,133.00,RUA AUGUSTO ALTRO,"37",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,6022743","-46,3975236","0"
"RUA AUGUSTO ALTRO, 4, SAO PAULO, SAO PAULO,  - BRASIL","245211456349000009","245","211","456349","00","0009",CT,CTI,"2",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",134.00,137.00,RUA AUGUSTO ALTRO,"4",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,6018561","-46,3974271","0"
"RUA GASTAO VALENTIM ANTUNES, 26, SAO PAULO, SAO PAULO,  - BRASIL","245228456110000003","245","228","456110","00","0003",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",127.00,129.00,RUA GASTAO VALENTIM ANTUNES,"26",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,5991704","-46,3921783","0"
"RUA NENO VASCO, 47, SAO PAULO, SAO PAULO,  - BRASIL","245205473723000007","245","205","473723","00","0007",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",50.00,130.00,RUA NENO VASCO,"47",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,6000327","-46,3971391","0"
"RUA ENRICO BURZARCCHIELLO, 70, SAO PAULO, SAO PAULO,  - BRASIL","245227456128000010","245","227","456128","00","0010",CT,CTI,"1",S,S,"99","0",,L,"16402","2016",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",180.00,158.00,RUA ENRICO BURZARCCHIELLO,"70",D,0.00,0.00,,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,"1","2021","-23,5996964","-46,3918619","0"
