GEOCODE,ID,COD_SET_ZO,COD_QDR_ZO,COD_LOG_ZO,COD_CNDM_Z,COD_LOTE_Z,SGL_SUBP_E,SGL_DSTR_E,COD_TSTD_Z,IND_VRFC_E,IND_EXCL_I,SGL_ZONA_0,COD_PRMR_0,SGL_LNDR_0,COD_TIP_LE,COD_LEGC_0,ANO_LEGC_0,IND_ADCA_C,SGL_ZONA_1,COD_PRMR_1,SGL_LNDR_1,COD_TIP__1,COD_LEGC_1,ANO_LEGC_1,SGL_ZONA_2,COD_PRMR_2,SGL_LNDR_2,COD_TIP__2,COD_LEGC_2,ANO_LEGC_2,SGL_ZONA_3,COD_PRMR_3,SGL_LNDR_3,COD_TIP__3,COD_LEGC_3,ANO_LEGC_3,SGL_ZONA_4,COD_PRMR_4,SGL_LNDR_4,COD_TIP__4,COD_LEGC_4,ANO_LEGC_4,SGL_ZONA_5,COD_PRMR_5,SGL_LNDR_5,COD_TIP__5,COD_LEGC_5,ANO_LEGC_5,COD_AREA_C,COD_AREA_L,COD_END_LO,COD_NUM_PO,COD_SIT,VALOR_MET_,VALOR_ME_1,SGL_ZON_UR,ANO_CONST,IND_EXCL_O,TXT_OBS_01,NOME_CID_E,NOME_EST_E,NOME_PAIS_,REG_LIM_AD,COD_QUAD,COD_ANO,Lat_Y_,Long_X_,COND
"RUA ELEONORA CINTRA, 365, SAO PAULO, SAO PAULO - BRASIL","054288063053010000","054","288","063053","01","0000",AR,VFO,"3",S,S,ZC,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,1598.00,RUA ELEONORA CINTRA,"365",R,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,"3","2021","-23,5551707","-46,5612215","1"
"RUA RENATO RINALDI, 1675, SAO PAULO, SAO PAULO - BRASIL","116089169900010000","116","089","169900","01","0000",AR,CAR,"2",S,S,ZC,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,2017.00,RUA RENATO RINALDI,"1675",R,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,"3","2021","-23,5544835","-46,5314194","1"
"RUA INHAMBU, 1325, SAO PAULO, SAO PAULO - BRASIL","041135091952020000","041","135","091952","02","0000",VM,MOE,"1",S,S,ZM,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,825.00,RUA INHAMBU,"1325",R,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"3","2021","-23,6054643","-46,6719842","1"
"RUA LEONCIO DE CARVALHO, 166, SAO PAULO, SAO PAULO - BRASIL","036008117463020000","036","008","117463","02","0000",VM,VMN,"2",S,S,ZEU,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,1000.00,RUA LEONCIO DE CARVALHO,"166",R,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"3","2021","-23,5713278","-46,646868","1"
"RUA SENADOR FELICIO DOS SANTOS, 230, SAO PAULO, SAO PAULO - BRASIL","033029069531020000","033","029","069531","02","0000",SE,LIB,"1",S,S,ZM,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,720.00,RUA SENADOR FELICIO DOS SANTOS,"230",R,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,CENTRO,"3","2021","-23,5655434","-46,6343713","1"
"RUA CRITIOS, 147, SAO PAULO, SAO PAULO - BRASIL","171038347787020000","171","038","347787","02","0000",BT,VSO,"3",S,S,ZC,"0",,,"0","0",S,QA,"7",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,3357.00,RUA CRITIOS,"147",R,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"3","2021","-23,6111198","-46,7321678","1"
"PRACA CARLOS GOMES, 41, SAO PAULO, SAO PAULO - BRASIL","005038043680010000","005","038","043680","01","0000",SE,SEE,,S,S,ZC,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"18",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,692.00,PRACA CARLOS GOMES,"41",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,CENTRO,"3","2021","-23,5528725","-46,6359498","1"
"RUA BARAO DE PARANAPIACABA, 24, SAO PAULO, SAO PAULO - BRASIL","005012154733010000","005","012","154733","01","0000",SE,SEE,"2",S,S,ZC,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"18",,L,"16050","2014",ZEPEC,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,336.00,RUA BARAO DE PARANAPIACABA,"24",R,0.00,0.00,U,,,ZEPEC-BIR.,SAO PAULO,SAO PAULO,BRASIL,CENTRO,"3","2021","-23,5495538","-46,6340661","1"
"AVENIDA DAS NACOES UNIDAS, 13771, SAO PAULO, SAO PAULO - BRASIL","085651062383010000","085","651","062383","01","0000",PI,IBI,"2",S,S,ZC,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"12",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,8731.00,AVENIDA DAS NACOES UNIDAS,"13771",R,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"3","2021","-23,6192929","-46,6993257","1"
"AVENIDA BRIGADEIRO FARIA LIMA, 2006, SAO PAULO, SAO PAULO - BRASIL","083056068977010000","083","056","068977","01","0000",PI,PIN,"2",S,S,ZM,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"12",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,1291.00,AVENIDA BRIGADEIRO FARIA LIMA,"2006",R,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"3","2021","-23,5749243","-46,6887605","1"
"RUA JOSE OSVALDO, 243, SAO PAULO, SAO PAULO - BRASIL","068172111279010000","068","172","111279","01","0000",ST,TUC,"1",S,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,4500.00,RUA JOSE OSVALDO,"243",R,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,"3","2021","-23,4867021","-46,5955086","1"
"AVENIDA PAULISTA, 620, SAO PAULO, SAO PAULO - BRASIL","009064156566020000","009","064","156566","02","0000",SE,BVI,,S,S,ZEU,"0",,,"0","0",S,QA,"5",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,4445.00,AVENIDA PAULISTA,"620",R,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,CENTRO,"3","2021","-23,5672577","-46,6491301","1"
"PRACA DA REPUBLICA, 167, SAO PAULO, SAO PAULO - BRASIL","007085170003020000","007","085","170003","02","0000",SE,REP,"2",S,S,ZC,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"18",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,1090.00,PRACA DA REPUBLICA,"167",R,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,CENTRO,"3","2021","-23,5442877","-46,6445074","1"
"RUA SEBASTIAO PEREIRA, 76, SAO PAULO, SAO PAULO - BRASIL","007095179574020000","007","095","179574","02","0000",SE,SCE,"1",S,S,ZEIS-3,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,313.00,RUA SEBASTIAO PEREIRA,"76",R,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,CENTRO,"3","2021","-23,5408921","-46,6479829","1"
"RUA QUIRINO DE ANDRADE, 155, SAO PAULO, SAO PAULO - BRASIL","006022167614020000","006","022","167614","02","0000",SE,REP,"1",S,S,ZC,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"18",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,754.00,RUA QUIRINO DE ANDRADE,"155",R,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,CENTRO,"3","2021","-23,5476592","-46,6404576","1"
"RUA BARAO DE IGUAPE, 885, SAO PAULO, SAO PAULO - BRASIL","004037090328020000","004","037","090328","02","0000",SE,LIB,"1",S,S,ZEIS-5,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"10",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,974.00,RUA BARAO DE IGUAPE,"885",R,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,CENTRO,"3","2021","-23,5580566","-46,6282835","1"
"AVENIDA PAES DE BARROS, 1338, SAO PAULO, SAO PAULO - BRASIL","032051153044020000","032","051","153044","02","0000",MO,MOO,"1",S,S,ZM,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"10",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,617.00,AVENIDA PAES DE BARROS,"1338",R,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,"3","2021","-23,5659318","-46,5946565","1"
"RUA DESEMBARGADOR DO VALE, 41, SAO PAULO, SAO PAULO - BRASIL","022068194441020000","022","068","194441","02","0000",LA,PRD,"1",S,S,ZM,"0",,,"0","0",S,QA,"5",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,192.00,RUA DESEMBARGADOR DO VALE,"41",R,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"3","2021","-23,5337325","-46,6820218","1"
"RUA CARDOSO DE ALMEIDA, 1165, SAO PAULO, SAO PAULO - BRASIL","011023042480020000","011","023","042480","02","0000",LA,PRD,"1",S,S,ZEU,"0",,,"0","0",S,QA,"5",,,"0","0",MA,"1",,L,"16050","2014",ZEPEC,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,2500.00,RUA CARDOSO DE ALMEIDA,"1165",D,0.00,0.00,U,,,ZEPEC-AUE.,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"3","2021","-23,5407638","-46,6702338","1"
"RUA SERGIPE, 605, SAO PAULO, SAO PAULO - BRASIL","011123180408030000","011","123","180408","03","0000",SE,CON,"1",S,S,ZEU,"0",,,"0","0",S,QA,"5",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,2351.00,RUA SERGIPE,"605",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,CENTRO,"3","2021","-23,5476342","-46,6594137","1"
"RUA ALAGOAS, 159, SAO PAULO, SAO PAULO - BRASIL","010016004260030000","010","016","004260","03","0000",SE,CON,"1",S,S,ZEU,"0",,,"0","0",S,QA,"5",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,1471.00,RUA ALAGOAS,"159",R,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,CENTRO,"3","2021","-23,5477717","-46,6560936","1"
"RUA CORONEL XAVIER DE TOLEDO, 123, SAO PAULO, SAO PAULO - BRASIL","006036199966030000","006","036","199966","03","0000",SE,REP,"1",S,S,ZC,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"18",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,308.00,RUA CORONEL XAVIER DE TOLEDO,"123",R,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,CENTRO,"3","2021","-23,5471508","-46,639311","1"
"RUA HUMBERTO I, 962, SAO PAULO, SAO PAULO - BRASIL","037043088838040000","037","043","088838","04","0000",VM,VMN,"1",S,S,ZM,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,1275.00,RUA HUMBERTO I,"962",R,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"3","2021","-23,5884116","-46,6406856","1"
"RUA HEITOR PEIXOTO, 725, SAO PAULO, SAO PAULO - BRASIL","035024086142040000","035","024","086142","04","0000",SE,CMB,"1",S,S,ZM,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,1800.00,RUA HEITOR PEIXOTO,"725",R,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,CENTRO,"3","2021","-23,5755059","-46,6199317","1"
"AVENIDA WASHINGTON LUIS, 1576, SAO PAULO, SAO PAULO - BRASIL","090355199311030000","090","355","199311","03","0000",SA,CGR,"2",S,S,ZM,"0",,,"0","0",S,QA,"7",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,73836.00,AVENIDA WASHINGTON LUIS,"1576",R,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"3","2021","-23,6206525","-46,6621184","1"
"RUA GAIVOTA, 879, SAO PAULO, SAO PAULO - BRASIL","041256077089030000","041","256","077089","03","0000",VM,MOE,"1",S,S,ZM,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,1350.00,RUA GAIVOTA,"879",R,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"3","2021","-23,6037886","-46,6674597","1"
"RUA SENADOR CARLOS TEIXEIRA DE CARVALHO, 395, SAO PAULO, SAO PAULO - BRASIL","034019042854030000","034","019","042854","03","0000",SE,CMB,"1",S,S,ZC,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,320.00,RUA SENADOR CARLOS TEIXEIRA DE CARVALHO,"395",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,CENTRO,"3","2021","-23,5690986","-46,6227037","1"
"RUA CARLOS WEBER, 1418, SAO PAULO, SAO PAULO - BRASIL","080091044270030000","080","091","044270","03","0000",LA,VLE,"1",S,S,ZM,"0",,,"0","0",S,QA,"5",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,1650.00,RUA CARLOS WEBER,"1418",R,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"3","2021","-23,5321985","-46,7269125","1"
"RUA DOUTOR MARIO FERRAZ, 135, SAO PAULO, SAO PAULO - BRASIL","083067134783040000","083","067","134783","04","0000",PI,PIN,"1",S,S,ZM,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"12",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,3150.00,RUA DOUTOR MARIO FERRAZ,"135",R,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"3","2021","-23,5817885","-46,6867196","1"
"RUA MARQUES MARICA, 625, SAO PAULO, SAO PAULO - BRASIL","050155133914040000","050","155","133914","04","0000",IP,SAC,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,1000.00,RUA MARQUES MARICA,"625",R,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"3","2021","-23,6127706","-46,598103","1"
"AVENIDA JURUCE, 743, SAO PAULO, SAO PAULO - BRASIL","045168114154050000","045","168","114154","05","0000",VM,MOE,"1",S,S,ZM,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,1300.00,AVENIDA JURUCE,"743",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"3","2021","-23,6107105","-46,6592599","1"
"RUA DOS CARIRIS NOVOS, 225, SAO PAULO, SAO PAULO - BRASIL","157096518832050000","157","096","518832","05","0000",IP,SAC,,S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,9770.00,RUA DOS CARIRIS NOVOS,"225",R,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,"3","2021","-23,6486155","-46,6015976","1"
"RUA ARTUR DE AZEVEDO, 1537, SAO PAULO, SAO PAULO - BRASIL","015023023507050000","015","023","023507","05","0000",PI,PIN,"1",S,S,ZEU,"0",,,"0","0",S,QA,"5",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,1100.00,RUA ARTUR DE AZEVEDO,"1537",R,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"3","2021","-23,565358","-46,6855712","1"
"RUA APINAJES, 1985, SAO PAULO, SAO PAULO - BRASIL","012161019429050000","012","161","019429","05","0000",LA,PRD,"2",S,S,ZC,"0",,,"0","0",S,QA,"5",,,"0","0",MA,"1",,L,"16050","2014",ZEPEC,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,1000.00,RUA APINAJES,"1985",R,0.00,0.00,U,,,ZEPEC-AUE.,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"3","2021","-23,5470124","-46,6865161","1"
"RUA ADOLFO BEZERRA DE MENEZES, 249, SAO PAULO, SAO PAULO - BRASIL","117169718866000068","117","169","718866","00","0068",SB,SAP,"1",S,S,"99","0",,,"0","0",S,QA,"0",,,"0","0",MA,"0",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",150.00,98.00,RUA ADOLFO BEZERRA DE MENEZES,"249",D,0.00,0.00,U,,S,LOTE COM NUMERO APROXIMADO.,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,"3","2021","-23,5913082","-46,5216336","0"
"RUA ADOLFO BEZERRA DE MENEZES, 249, SAO PAULO, SAO PAULO - BRASIL","117169718866000069","117","169","718866","00","0069",SB,SAP,"1",S,S,"99","0",,,"0","0",S,QA,"0",,,"0","0",MA,"0",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",161.00,107.00,RUA ADOLFO BEZERRA DE MENEZES,"249",D,0.00,0.00,U,,S,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,"3","2021","-23,5913082","-46,5216336","0"
"RUA BALTAZAR BRUM, 442, SAO PAULO, SAO PAULO - BRASIL","113387047457080000","113","387","047457","08","0000",PE,PEN,"1",S,S,ZC,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,463.00,RUA BALTAZAR BRUM,"442",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,"3","2021","-23,5305763","-46,4947663","1"
"RUA JORDAO DA COSTA, 103, SAO PAULO, SAO PAULO - BRASIL","113260106542030000","113","260","106542","03","0000",PE,VMT,"1",S,S,ZC,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,725.00,RUA JORDAO DA COSTA,"103",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,"3","2021","-23,5416957","-46,4967485","1"
"RUA BENEFITO OTONI, 53, SAO PAULO, SAO PAULO - BRASIL","113387170020000118","113","387","170020","00","0118",PE,PEN,"1",S,S,ZC,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",184.00,160.00,RUA BENEFITO OTONI,"53",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,"3","2021","-23,5311388","-46,4946622","0"
"RUA BENEFITO OTONI, 57, SAO PAULO, SAO PAULO - BRASIL","113387170020000119","113","387","170020","00","0119",PE,PEN,"1",S,S,ZC,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",131.00,160.00,RUA BENEFITO OTONI,"57",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,"3","2021","-23,5312914","-46,4945634","0"
"RUA JAPANI, 45, SAO PAULO, SAO PAULO - BRASIL","142091099295000056","142","091","099295","00","0056",PE,AAL,"1",S,S,ZC,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",73.00,70.00,RUA JAPANI,"45",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,"3","2021","-23,5400816","-46,4770131","0"
"RUA JAPANI, 29, SAO PAULO, SAO PAULO - BRASIL","142091099295000052","142","091","099295","00","0052",PE,AAL,"1",S,S,ZC,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",117.00,92.00,RUA JAPANI,"29",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,"3","2021","-23,5398449","-46,4770777","0"
"RUA JAPANI, 33, SAO PAULO, SAO PAULO - BRASIL","142091099295000053","142","091","099295","00","0053",PE,AAL,"1",S,S,ZC,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",98.00,80.00,RUA JAPANI,"33",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,"3","2021","-23,5398191","-46,4770286","0"
"RUA JAPANI, 37, SAO PAULO, SAO PAULO - BRASIL","142091099295000054","142","091","099295","00","0054",PE,AAL,"1",S,S,ZC,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",71.00,69.00,RUA JAPANI,"37",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,"3","2021","-23,5397584","-46,4770118","0"
"RUA JAPANI, 41, SAO PAULO, SAO PAULO - BRASIL","142091099295000055","142","091","099295","00","0055",PE,AAL,"1",S,S,ZC,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",68.00,71.00,RUA JAPANI,"41",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,"3","2021","-23,5397031","-46,4770444","0"
"RUA MONGAGUA, 1, SAO PAULO, SAO PAULO - BRASIL","116055093556000804","116","055","093556","00","0804",AR,CAR,"2",S,S,ZC,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",523.00,1762.00,RUA MONGAGUA,"1",R,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,"3","2021","-23,5533909","-46,5221607","0"
"RUA JOAO DOMINGUES OLIVEIRA, 11, SAO PAULO, SAO PAULO - BRASIL","116055132381000805","116","055","132381","00","0805",AR,CAR,"1",S,S,ZC,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",170.00,144.00,RUA JOAO DOMINGUES OLIVEIRA,"11",R,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,"3","2021","-23,5530368","-46,5218467","0"
"RUA SANTO ANTONINHO DO CARRAO, 104, SAO PAULO, SAO PAULO - BRASIL","116431146455010000","116","431","146455","01","0000",AR,CAR,"2",S,S,ZC,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,96.00,RUA SANTO ANTONINHO DO CARRAO,"104",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,"3","2021","-23,5531904","-46,5269996","1"
"TRAVESSA JULIO DOS SANTOS, 69, SAO PAULO, SAO PAULO - BRASIL","117383113336000025","117","383","113336","00","0025",SB,SAP,"1",S,S,ZC,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",160.00,119.00,TRAVESSA JULIO DOS SANTOS,"69",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,"3","2021","-23,5841833","-46,5304303","0"
"AVENIDA DA BARREIRA GRANDE, 500, SAO PAULO, SAO PAULO - BRASIL","117383028789000026","117","383","028789","00","0026",SB,SAP,"1",S,S,ZC,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",260.00,176.00,AVENIDA DA BARREIRA GRANDE,"500",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,"3","2021","-23,5837164","-46,5302283","0"
"AVENIDA VILA EMA, 5956, SAO PAULO, SAO PAULO - BRASIL","118155197084000064","118","155","197084","00","0064",SB,SAP,"1",S,S,ZC,"0",,,"0","0",S,ZM,"0",,,"0","0",QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",1188.00,584.00,AVENIDA VILA EMA,"5956",R,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,"3","2021","-23,5959991","-46,5254198","0"
"RUA DAS PROVINCIAS, 115, SAO PAULO, SAO PAULO - BRASIL","059296166677010000","059","296","166677","01","0000",PE,PEN,"1",S,S,ZC,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,1241.00,RUA DAS PROVINCIAS,"115",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,"3","2021","-23,5179351","-46,5220263","1"
"RUA DOIS DE JANEIRO, 112, SAO PAULO, SAO PAULO - BRASIL","059264059714020000","059","264","059714","02","0000",PE,PEN,"1",S,S,ZC,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,601.00,RUA DOIS DE JANEIRO,"112",D,0.00,0.00,U,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,"3","2021","-23,5208186","-46,5271276","1"
