GEOCODE,ID,COD_SET_ZO,COD_QDR_ZO,COD_LOG_ZO,COD_CNDM_Z,COD_LOTE_Z,SGL_SUBP_E,SGL_DSTR_E,COD_TSTD_Z,IND_VRFC_E,IND_EXCL_I,SGL_ZONA_0,COD_PRMR_0,SGL_LNDR_0,COD_TIP_LE,COD_LEGC_0,ANO_LEGC_0,IND_ADCA_C,SGL_ZONA_1,COD_PRMR_1,SGL_LNDR_1,COD_TIP__1,COD_LEGC_1,ANO_LEGC_1,SGL_ZONA_2,COD_PRMR_2,SGL_LNDR_2,COD_TIP__2,COD_LEGC_2,ANO_LEGC_2,SGL_ZONA_3,COD_PRMR_3,SGL_LNDR_3,COD_TIP__3,COD_LEGC_3,ANO_LEGC_3,SGL_ZONA_4,COD_PRMR_4,SGL_LNDR_4,COD_TIP__4,COD_LEGC_4,ANO_LEGC_4,SGL_ZONA_5,COD_PRMR_5,SGL_LNDR_5,COD_TIP__5,COD_LEGC_5,ANO_LEGC_5,COD_AREA_C,COD_AREA_L,COD_END_LO,COD_NUM_PO,COD_SIT,VALOR_MET_,VALOR_ME_M,NUM_PAV,SGL_ZON_UR,ANO_CONST,IND_EXCL_O,TXT_OBS_01,NOME_CID_E,NOME_EST_E,NOME_PAIS_,REG_LIM_AD,COD_QUAD,COD_ANO,Lat_Y_,Long_X_,COND
"RUA FERDINANDO RUTINI , 298 , SAO PAULO , SAO PAULO , BRASIL","078528283193000100","078","528","2831","00","0100",PJ,PI,"1",S,S,"99","0","0",,"0","0",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",85.00,126.00,RUA FERDINANDO RUTINI,"298",D,0.00,0.00,,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"2","2021","-23,4966145","-46,7220347","0"
"RUA FERDINANDO RUTINI , 288 , SAO PAULO , SAO PAULO , BRASIL","078528283193000101","078","528","2831","00","0101",PJ,PI,"1",S,S,"99","0","0",,"0","0",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",140.00,170.00,RUA FERDINANDO RUTINI,"288",D,0.00,0.00,,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"2","2021","-23,4966447","-46,7221361","0"
"RUA FRANCISCO SOLER , 275 , SAO PAULO , SAO PAULO , BRASIL","078528283207000102","078","528","2832","00","0102",PJ,PI,"2",S,S,"99","0","0",,"0","0",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",300.00,270.00,RUA FRANCISCO SOLER,"275",D,0.00,0.00,,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"2","2021","-23,4969073","-46,7220168","0"
"RUA FRANCISCO SOLER , 291 , SAO PAULO , SAO PAULO , BRASIL","078528283207000103","078","528","2832","00","0103",PJ,PI,"1",S,S,"99","0","0",,"0","0",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",125.00,126.00,RUA FRANCISCO SOLER,"291",D,0.00,0.00,,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"2","2021","-23,4968292","-46,7219573","0"
"RUA FRANCISCO SOLER , 295 , SAO PAULO , SAO PAULO , BRASIL","078528283207000104","078","528","2832","00","0104",PJ,PI,"1",S,S,"99","0","0",,"0","0",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",125.00,126.00,RUA FRANCISCO SOLER,"295",D,0.00,0.00,,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"2","2021","-23,4968258","-46,7218254","0"
"RUA FRANCISCO SOLER , 303 , SAO PAULO , SAO PAULO , BRASIL","078528283207000105","078","528","2832","00","0105",PJ,PI,"1",S,S,"99","0","0",,"0","0",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",135.00,252.00,RUA FRANCISCO SOLER,"303",D,0.00,0.00,,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"2","2021","-23,4967399","-46,7218062","0"
"RUA FRANCISCO SOLER , 319 , SAO PAULO , SAO PAULO , BRASIL","078528283207000106","078","528","2832","00","0106",PJ,PI,"1",S,S,"99","0","0",,"0","0",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",105.00,126.00,RUA FRANCISCO SOLER,"319",D,0.00,0.00,,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"2","2021","-23,4966827","-46,7217213","0"
"RUA FRANCISCO SOLER , 325 , SAO PAULO , SAO PAULO , BRASIL","078528283207000107","078","528","2832","00","0107",PJ,PI,"1",S,S,"99","0","0",,"0","0",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",50.00,126.00,RUA FRANCISCO SOLER,"325",D,0.00,0.00,,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"2","2021","-23,4966264","-46,7216929","0"
"RUA FRANCISCO SOLER , 333 , SAO PAULO , SAO PAULO , BRASIL","078528283207000108","078","528","2832","00","0108",PJ,PI,"1",S,S,"99","0","0",,"0","0",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",123.00,126.00,RUA FRANCISCO SOLER,"333",D,0.00,0.00,,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"2","2021","-23,4966033","-46,7216385","0"
"RUA FRANCISCO SOLER , 339 , SAO PAULO , SAO PAULO , BRASIL","078528283207000109","078","528","2832","00","0109",PJ,PI,"1",S,S,"99","0","0",,"0","0",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",138.00,126.00,RUA FRANCISCO SOLER,"339",D,0.00,0.00,,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"2","2021","-23,4966097","-46,7215104","0"
"RUA FRANCISCO SOLER , 343 , SAO PAULO , SAO PAULO , BRASIL","078528283207000110","078","528","2832","00","0110",PJ,PI,"1",S,S,"99","0","0",,"0","0",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",12.00,126.00,RUA FRANCISCO SOLER,"343",D,0.00,0.00,,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"2","2021","-23,4965748","-46,7215702","0"
"RUA FRANCISCO SOLER , 411 , SAO PAULO , SAO PAULO , BRASIL","078528283207000117","078","528","2832","00","0117",PJ,PI,"1",S,S,"99","0","0",,"0","0",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",200.00,126.00,RUA FRANCISCO SOLER,"411",D,0.00,0.00,,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"2","2021","-23,4962121","-46,7210038","0"
"RUA FRANCISCO SOLER , 413 , SAO PAULO , SAO PAULO , BRASIL","078528283207000118","078","528","2832","00","0118",PJ,PI,"1",S,S,"99","0","0",,"0","0",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",90.00,126.00,RUA FRANCISCO SOLER,"413",D,0.00,0.00,,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"2","2021","-23,496167","-46,7209","0"
"RUA FRANCISCO SOLER , 423 , SAO PAULO , SAO PAULO , BRASIL","078528283207000119","078","528","2832","00","0119",PJ,PI,"1",S,S,"99","0","0",,"0","0",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",130.00,126.00,RUA FRANCISCO SOLER,"423",D,0.00,0.00,,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"2","2021","-23,4961908","-46,7208037","0"
"RUA FRANCISCO SOLER , 427 , SAO PAULO , SAO PAULO , BRASIL","078528283207000120","078","528","2832","00","0120",PJ,PI,"1",S,S,"99","0","0",,"0","0",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",220.00,252.00,RUA FRANCISCO SOLER,"427",D,0.00,0.00,,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"2","2021","-23,4961848","-46,720794","0"
"RUA FRANCISCO SOLER , 439 , SAO PAULO , SAO PAULO , BRASIL","078528283207000121","078","528","2832","00","0121",PJ,PI,"1",S,S,"99","0","0",,"0","0",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",100.00,252.00,RUA FRANCISCO SOLER,"439",D,0.00,0.00,,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"2","2021","-23,4960518","-46,7206734","0"
"RUA FRANCISCO SOLER , 457 , SAO PAULO , SAO PAULO , BRASIL","078528283207000122","078","528","2832","00","0122",PJ,PI,"1",S,S,"99","0","0",,"0","0",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",146.00,129.00,RUA FRANCISCO SOLER,"457",D,0.00,0.00,,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"2","2021","-23,4959759","-46,7205884","0"
"RUA FRANCISCO SOLER , 459 , SAO PAULO , SAO PAULO , BRASIL","078528283207000123","078","528","2832","00","0123",PJ,PI,"1",S,S,"99","0","0",,"0","0",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",177.00,129.00,RUA FRANCISCO SOLER,"459",D,0.00,0.00,,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"2","2021","-23,4959378","-46,7205318","0"
"RUA FRANCISCO SOLER , 465 , SAO PAULO , SAO PAULO , BRASIL","078528283207000124","078","528","2832","00","0124",PJ,PI,"1",S,S,"99","0","0",,"0","0",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",130.00,257.00,RUA FRANCISCO SOLER,"465",D,0.00,0.00,,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"2","2021","-23,4959235","-46,7204091","0"
"RUA FRANCISCO SOLER , 483 , SAO PAULO , SAO PAULO , BRASIL","078528283207000125","078","528","2832","00","0125",PJ,PI,"1",S,S,"99","0","0",,"0","0",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",150.00,252.00,RUA FRANCISCO SOLER,"483",D,0.00,0.00,,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"2","2021","-23,4958975","-46,7203336","0"
"RUA FRANCISCO SOLER , 487 , SAO PAULO , SAO PAULO , BRASIL","078528283207000126","078","528","2832","00","0126",PJ,PI,"1",S,S,"99","0","0",,"0","0",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",253.00,252.00,RUA FRANCISCO SOLER,"487",D,0.00,0.00,,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"2","2021","-23,4958698","-46,7201448","0"
"RUA FRANCISCO SOLER , 509 , SAO PAULO , SAO PAULO , BRASIL","078528283207000127","078","528","2832","00","0127",PJ,PI,"1",S,S,"99","0","0",,"0","0",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",200.00,252.00,RUA FRANCISCO SOLER,"509",D,0.00,0.00,,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"2","2021","-23,4957921","-46,7199474","0"
"RUA FRANCISCO SOLER , 515 , SAO PAULO , SAO PAULO , BRASIL","078528283207000128","078","528","2832","00","0128",PJ,PI,"1",S,S,"99","0","0",,"0","0",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",222.00,252.00,RUA FRANCISCO SOLER,"515",D,0.00,0.00,,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"2","2021","-23,4957582","-46,7198968","0"
"RUA FRANCISCO SOLER , 529 , SAO PAULO , SAO PAULO , BRASIL","078528283207000129","078","528","2832","00","0129",PJ,PI,"1",S,S,"99","0","0",,"0","0",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",182.00,383.00,RUA FRANCISCO SOLER,"529",D,0.00,0.00,,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"2","2021","-23,495764","-46,7197294","0"
"RUA JOSE DUARTE DE OLIVEIRA , 398 , SAO PAULO , SAO PAULO , BRASIL","078528236012000130","078","528","2360","00","0130",PJ,PI,"1",S,S,"99","0","0",,"0","0",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",140.00,143.00,RUA JOSE DUARTE DE OLIVEIRA,"398",D,0.00,0.00,,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"2","2021","-23,4992613","-46,7218138","0"
"RUA JOSE DUARTE DE OLIVEIRA , 388 , SAO PAULO , SAO PAULO , BRASIL","078528236012000131","078","528","2360","00","0131",PJ,PI,"1",S,S,"99","0","0",,"0","0",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",211.00,143.00,RUA JOSE DUARTE DE OLIVEIRA,"388",D,0.00,0.00,,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"2","2021","-23,4991735","-46,7217307","0"
"RUA JOSE DUARTE DE OLIVEIRA , 380 , SAO PAULO , SAO PAULO , BRASIL","078528236012000132","078","528","2360","00","0132",PJ,PI,"1",S,S,"99","0","0",,"0","0",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",140.00,143.00,RUA JOSE DUARTE DE OLIVEIRA,"380",D,0.00,0.00,,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"2","2021","-23,499235","-46,7216929","0"
"RUA JOSE DUARTE DE OLIVEIRA , 376 , SAO PAULO , SAO PAULO , BRASIL","078528236012000133","078","528","2360","00","0133",PJ,PI,"1",S,S,"99","0","0",,"0","0",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",80.00,143.00,RUA JOSE DUARTE DE OLIVEIRA,"376",D,0.00,0.00,,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"2","2021","-23,4992142","-46,7215513","0"
"RUA JOSE DUARTE DE OLIVEIRA , 366 , SAO PAULO , SAO PAULO , BRASIL","078528236012000134","078","528","2360","00","0134",PJ,PI,"1",S,S,"99","0","0",,"0","0",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",120.00,143.00,RUA JOSE DUARTE DE OLIVEIRA,"366",D,0.00,0.00,,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"2","2021","-23,4992848","-46,7214915","0"
"RUA JOSE DUARTE DE OLIVEIRA , 358 , SAO PAULO , SAO PAULO , BRASIL","078528236012000135","078","528","2360","00","0135",PJ,PI,"1",S,S,"99","0","0",,"0","0",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",80.00,143.00,RUA JOSE DUARTE DE OLIVEIRA,"358",D,0.00,0.00,,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"2","2021","-23,4992936","-46,7214164","0"
"RUA JOSE DUARTE DE OLIVEIRA , 356 , SAO PAULO , SAO PAULO , BRASIL","078528236012000136","078","528","2360","00","0136",PJ,PI,"1",S,S,"99","0","0",,"0","0",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",80.00,143.00,RUA JOSE DUARTE DE OLIVEIRA,"356",D,0.00,0.00,,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"2","2021","-23,4993436","-46,7213514","0"
"RUA JOSE DUARTE DE OLIVEIRA , 342 , SAO PAULO , SAO PAULO , BRASIL","078528236012000137","078","528","2360","00","0137",PJ,PI,"1",S,S,"99","0","0",,"0","0",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",150.00,143.00,RUA JOSE DUARTE DE OLIVEIRA,"342",D,0.00,0.00,,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"2","2021","-23,4994705","-46,7211738","0"
"RUA JOSE DUARTE DE OLIVEIRA , 336 , SAO PAULO , SAO PAULO , BRASIL","078528236012000138","078","528","2360","00","0138",PJ,PI,"1",S,S,"99","0","0",,"0","0",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",167.00,143.00,RUA JOSE DUARTE DE OLIVEIRA,"336",D,0.00,0.00,,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"2","2021","-23,4992523","-46,721202","0"
"RUA JOSE DUARTE DE OLIVEIRA , 328 , SAO PAULO , SAO PAULO , BRASIL","078528236012000139","078","528","2360","00","0139",PJ,PI,"1",S,S,"99","0","0",,"0","0",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",100.00,143.00,RUA JOSE DUARTE DE OLIVEIRA,"328",D,0.00,0.00,,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"2","2021","-23,4992636","-46,7211265","0"
"RUA JOSE DUARTE DE OLIVEIRA , 324 , SAO PAULO , SAO PAULO , BRASIL","078528236012000140","078","528","2360","00","0140",PJ,PI,"1",S,S,"99","0","0",,"0","0",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",120.00,143.00,RUA JOSE DUARTE DE OLIVEIRA,"324",D,0.00,0.00,,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"2","2021","-23,499339","-46,7210484","0"
"RUA JOSE DUARTE DE OLIVEIRARUA JOSE DUARTE DE OLIVEIRA , 316 , SAO PAULO , SAO PAULO , BRASIL","078528236012000141","078","528","2360","00","0141",PJ,PI,"1",S,S,"99","0","0",,"0","0",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",90.00,143.00,RUA JOSE DUARTE DE OLIVEIRARUA JOSE DUARTE DE OLIVEIRA,"316",D,0.00,0.00,,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"2","2021","-23,499274","-46,7209944","0"
"RUA JOSE DUARTE DE OLIVEIRA , 306 , SAO PAULO , SAO PAULO , BRASIL","078528236012000142","078","528","2360","00","0142",PJ,PI,"1",S,S,"99","0","0",,"0","0",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",120.00,143.00,RUA JOSE DUARTE DE OLIVEIRA,"306",D,0.00,0.00,,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"2","2021","-23,4993376","-46,7209006","0"
"RUA JOSE DUARTE DE OLIVEIRA , 296 , SAO PAULO , SAO PAULO , BRASIL","078528236012000143","078","528","2360","00","0143",PJ,PI,"1",S,S,"99","0","0",,"0","0",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",100.00,143.00,RUA JOSE DUARTE DE OLIVEIRA,"296",D,0.00,0.00,,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"2","2021","-23,4993438","-46,7208469","0"
"RUA JOSE DUARTE DE OLIVEIRA , 290 , SAO PAULO , SAO PAULO , BRASIL","078528236012000144","078","528","2360","00","0144",PJ,PI,"1",S,S,"99","0","0",,"0","0",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",100.00,143.00,RUA JOSE DUARTE DE OLIVEIRA,"290",D,0.00,0.00,,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"2","2021","-23,4993792","-46,7207754","0"
"RUA JOSE DUARTE DE OLIVEIRA , 286 , SAO PAULO , SAO PAULO , BRASIL","078528236012000145","078","528","2360","00","0145",PJ,PI,"1",S,S,"99","0","0",,"0","0",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",130.00,143.00,RUA JOSE DUARTE DE OLIVEIRA,"286",D,0.00,0.00,,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"2","2021","-23,4993312","-46,7206734","0"
"RUA JOSE DUARTE DE OLIVEIRA , 276 , SAO PAULO , SAO PAULO , BRASIL","078528236012000146","078","528","2360","00","0146",PJ,PI,"1",S,S,"99","0","0",,"0","0",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",134.00,143.00,RUA JOSE DUARTE DE OLIVEIRA,"276",D,0.00,0.00,,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"2","2021","-23,500038","-46,720834","0"
"RUA JOSE DUARTE DE OLIVEIRARUA JOSE DUARTE DE OLIVEIRA , 268 , SAO PAULO , SAO PAULO , BRASIL","078528236012000147","078","528","2360","00","0147",PJ,PI,"1",S,S,"99","0","0",,"0","0",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",100.00,143.00,RUA JOSE DUARTE DE OLIVEIRARUA JOSE DUARTE DE OLIVEIRA,"268",D,0.00,0.00,,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"2","2021","-23,4993667","-46,7205601","0"
"RUA JOSE DUARTE DE OLIVEIRA , 264 , SAO PAULO , SAO PAULO , BRASIL","078528236012000148","078","528","2360","00","0148",PJ,PI,"1",S,S,"99","0","0",,"0","0",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",78.00,143.00,RUA JOSE DUARTE DE OLIVEIRA,"264",D,0.00,0.00,,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"2","2021","-23,4994057","-46,7204525","0"
"RUA JOSE DUARTE DE OLIVEIRA , 254 , SAO PAULO , SAO PAULO , BRASIL","078528236012000149","078","528","2360","00","0149",PJ,PI,"1",S,S,"99","0","0",,"0","0",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",80.00,143.00,RUA JOSE DUARTE DE OLIVEIRA,"254",D,0.00,0.00,,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"2","2021","-23,4993277","-46,7204468","0"
"RUA JOSE FERNANDES DUARTE ,  , SAO PAULO , SAO PAULO , BRASIL","078528288055000150","078","528","2880","00","0150",PJ,PI,"5",S,S,"99","0","0",,"0","0",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,7875.00,RUA JOSE FERNANDES DUARTE,,D,0.00,0.00,,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"2","2021","-23,4976393","-46,7194176","0"
"AVENIDA RAIMUNDO PEREIRA DE MAGALHAES , 2881 , SAO PAULO , SAO PAULO , BRASIL","078528168386000151","078","528","1683","00","0151",PJ,PI,"1",S,S,"99","0","0",,"0","0",S,QA,"99",,L,"16402","2016",MA,"99",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0",0.00,58125.00,AVENIDA RAIMUNDO PEREIRA DE MAGALHAES,"2881",D,0.00,0.00,,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,"2","2021","-23,4987147","-46,725499","0"
